transaction_id,customer_id,branch_id,transaction_amount,investment_amount,total_balance,firm_revenue,expenses,profit_margin,account_type,investment_type,customer_type,age,transaction_date,city,region,bank_name,city_branch,region_branch
305670,207691,1918,851.0,23149,34151,671706.0,75940,-21.5,Business,Recurring Deposit,Employee,44.0,2024-05-10,Mumbai,North,HDFC Bank,Pune,West
305671,201548,1905,4192.0,8192,16717,490982.0,134088,67.59,Business,Fixed Deposit,Individual,45.0,2022-09-19,Mumbai,West,HDFC Bank,Pune,South
305672,209195,1245,3787.0,17637,54671,695024.0,196918,-5.56,Savings,Mutual Fund,Unknown,49.0,2022-08-12,Pune,East,HDFC Bank,Mumbai,North
305673,201958,1933,4465.0,30929,12944,507858.0,114568,-38.18,Savings,Fixed Deposit,Employee,49.0,2024-04-08,Pune,North,HDFC Bank,Kolhapur,West
305674,201637,1237,2139.0,44938,18302,124042.0,193523,-11.69,Business,Mutual Fund,Individual,18.0,2025-01-08,Mumbai,West,HDFC Bank,Nagpur,East
305675,203756,1147,1778.0,3155,24079,665993.0,380428,-44.51,Current,Mutual Fund,Individual,47.0,2022-10-09,Nagpur,West,HDFC Bank,Solapur,West
305676,202260,1910,1286.0,39695,62256,378234.0,148003,-48.95,Business,Fixed Deposit,Employee,30.0,2024-10-13,Pune,South,HDFC Bank,Mumbai,North
305677,201192,1650,3330.0,9255,90597,440524.0,53651,57.17,Current,Mutual Fund,Employee,25.0,2024-07-05,Pune,East,HDFC Bank,Nagpur,North
305678,209423,1840,1836.0,36414,46476,160822.0,140365,-18.36,Current,Mutual Fund,Employee,24.0,2022-03-22,Kolhapur,North,HDFC Bank,Pune,South
305679,202017,1846,4182.0,25665,56141,278628.0,479866,61.55,Business,Mutual Fund,Business,35.0,2025-02-07,Kolhapur,East,HDFC Bank,Kolhapur,South
305680,207042,1333,1929.0,25571,46753,77399.0,147982,99.91,Savings,Fixed Deposit,Business,40.0,2024-12-23,Nashik,West,HDFC Bank,Nagpur,East
305681,200520,1294,2530.0,1545,53116,706546.0,98725,-18.88,Current,Mutual Fund,Employee,67.0,2024-01-20,Mumbai,North,HDFC Bank,Pune,East
305682,205035,1967,4410.0,33461,44930,137406.0,418130,80.73,Business,Fixed Deposit,Business,51.0,2024-06-08,Pune,East,HDFC Bank,Mumbai,North
305683,208210,1176,4988.0,23295,71538,518348.5,448247,-26.32,Current,Recurring Deposit,Individual,74.0,2024-01-03,Nashik,East,HDFC Bank,Kolhapur,South
305684,209701,1211,4312.0,15845,53774,905634.0,215963,15.81,Current,Fixed Deposit,Employee,65.0,2023-10-17,Mumbai,East,HDFC Bank,Nashik,South
305685,204625,1862,3563.0,40805,84677,535073.0,425338,40.16,Savings,Mutual Fund,Business,76.0,2022-05-27,Solapur,North,HDFC Bank,Kolhapur,North
305686,202284,1296,4619.0,5535,19606,446636.0,295728,-29.47,Current,Fixed Deposit,Business,27.0,2025-03-08,Nashik,South,HDFC Bank,Nagpur,East
305687,202151,1930,4969.0,30152,98516,148353.0,34415,-6.33,Business,Fixed Deposit,Unknown,30.0,2024-06-21,Solapur,South,HDFC Bank,Solapur,South
305688,200936,1391,4276.0,40147,99862,789537.0,473749,-17.84,Current,Fixed Deposit,Unknown,74.0,2024-01-16,Pune,East,HDFC Bank,Mumbai,West
305689,200236,1228,2755.0,16595,16469,111240.0,233346,4.87,Business,Recurring Deposit,Employee,79.0,2023-03-12,Pune,South,HDFC Bank,Pune,East
305690,203173,1535,1310.0,13942,71117,278807.0,216511,1.42,Current,Mutual Fund,Business,33.0,2024-04-07,Mumbai,South,HDFC Bank,Mumbai,North
305691,201971,1023,233.0,15690,78187,141055.0,264179,-9.72,Savings,Recurring Deposit,Business,70.0,2023-11-03,Kolhapur,North,HDFC Bank,Solapur,North
305692,209134,1730,3888.0,8181,8441,734233.0,183733,99.14,Savings,Recurring Deposit,Individual,21.0,2023-09-16,Mumbai,South,HDFC Bank,Pune,North
305693,200390,1664,686.0,40853,47769,590452.0,417535,85.41,Current,Recurring Deposit,Employee,66.0,2024-09-21,Solapur,South,HDFC Bank,Nashik,East
305694,202808,1175,3009.0,14669,94691,340442.0,397213,81.24,Savings,Recurring Deposit,Business,47.0,2025-03-07,Kolhapur,East,HDFC Bank,Solapur,South
305695,203851,1942,314.0,38612,93764,958979.0,428492,52.69,Current,Mutual Fund,Business,43.0,2024-08-31,Solapur,North,HDFC Bank,Pune,North
305696,205080,1794,2462.0,22156,41867,982714.0,321173,77.49,Current,Fixed Deposit,Business,23.0,2022-08-19,Mumbai,East,HDFC Bank,Kolhapur,West
305697,205143,1394,2264.0,33331,86594,651591.0,389920,51.74,Savings,Recurring Deposit,Individual,30.0,2024-01-10,Mumbai,North,HDFC Bank,Nagpur,West
305698,203503,1860,417.0,14855,64732,913092.0,80016,59.7,Savings,Mutual Fund,Individual,28.0,2022-10-14,Nashik,South,HDFC Bank,Nagpur,East
305699,209470,1785,3871.83,41449,60904,314133.0,460299,65.8,Current,Recurring Deposit,Individual,77.0,2023-04-20,Pune,West,HDFC Bank,Mumbai,East
305700,207665,1965,170.0,24392,68618,962198.0,449458,-32.97,Business,Fixed Deposit,Business,66.0,2024-03-31,Pune,East,HDFC Bank,Solapur,South
305701,200629,1896,4802.0,40313,49389,647782.0,216486,76.21,Business,Recurring Deposit,Individual,43.0,2023-03-17,Mumbai,South,HDFC Bank,Nashik,East
305702,204494,1440,3412.0,38998,32803,351661.0,372597,99.97,Savings,Mutual Fund,Business,29.0,2022-07-29,Nagpur,North,HDFC Bank,Nashik,East
305703,208347,1452,2583.71,10465,17483,643703.0,157044,68.94,Savings,Fixed Deposit,Employee,53.0,2023-06-04,Mumbai,North,HDFC Bank,Mumbai,East
305704,205978,1431,1145.0,26743,2668,272579.0,121037,2.86,Business,Fixed Deposit,Employee,38.0,2024-10-05,Nashik,North,HDFC Bank,Pune,South
305705,201150,1277,2185.0,45888,61651,548115.0,219189,76.71,Business,Fixed Deposit,Employee,49.0,2024-07-12,Nagpur,North,HDFC Bank,Nagpur,North
305706,208468,1188,753.0,30017,79495,295840.0,253739,-24.03,Current,Mutual Fund,Employee,46.0,2023-12-15,Pune,West,HDFC Bank,Kolhapur,East
305707,203051,1778,1897.0,28791,60302,844105.0,247723,75.97,Savings,Recurring Deposit,Individual,61.0,2023-04-25,Nagpur,West,HDFC Bank,Mumbai,South
305708,207194,1077,4433.0,9299,98534,985286.0,152371,-6.82,Current,Recurring Deposit,Employee,77.0,2023-01-08,Nagpur,West,HDFC Bank,Nagpur,West
305709,207086,1141,4064.0,39223,30420,83554.0,441985,-19.24,Current,Mutual Fund,Employee,27.0,2022-03-29,Nashik,West,HDFC Bank,Solapur,South
305710,207735,1506,2330.03,42482,93766,63927.0,254606,88.99,Business,Mutual Fund,Individual,53.0,2022-04-01,Mumbai,North,HDFC Bank,Kolhapur,North
305711,208174,1590,3191.0,49647,35855,566970.0,486922,25.14,Current,Fixed Deposit,Business,59.0,2024-09-03,Solapur,West,HDFC Bank,Nashik,South
305712,208828,1817,1949.0,37290,82132,460330.0,370439,33.19,Savings,Recurring Deposit,Business,22.0,2024-06-09,Solapur,South,HDFC Bank,Solapur,West
305713,200873,1382,3669.0,13084,51411,786093.0,359588,-31.47,Savings,Recurring Deposit,Individual,36.0,2022-09-20,Solapur,North,HDFC Bank,Solapur,North
305714,209101,1262,3288.0,22819,17457,292544.0,101636,-26.46,Savings,Recurring Deposit,Individual,48.0,2024-06-05,Kolhapur,West,HDFC Bank,Nashik,East
305715,200020,1677,4862.0,3255,5954,324674.0,150107,69.89,Current,Recurring Deposit,Business,39.0,2022-04-01,Nagpur,North,HDFC Bank,Mumbai,East
305716,205645,1624,3659.0,31337,73525,509652.0,238621,70.67,Current,Mutual Fund,Individual,37.0,2023-10-24,Pune,East,HDFC Bank,Nagpur,South
305717,205360,1199,616.0,13146,30187,982153.0,301969,18.32,Savings,Mutual Fund,Individual,50.0,2024-12-31,Nagpur,West,HDFC Bank,Nagpur,East
305718,206250,1329,4260.0,2890,11483,64441.0,491589,96.79,Business,Fixed Deposit,Individual,47.0,2023-02-03,Pune,South,HDFC Bank,Pune,West
305719,204811,1172,4852.0,43216,13833,635646.0,439728,95.97,Business,Fixed Deposit,Business,23.0,2025-02-21,Mumbai,East,HDFC Bank,Pune,South
305720,208731,1455,2312.0,44978,62093,649848.0,219280,59.92,Savings,Mutual Fund,Employee,23.0,2023-07-24,Nashik,South,HDFC Bank,Kolhapur,South
305721,208048,1592,3430.0,1060,43812,186842.0,230714,-28.12,Current,Recurring Deposit,Individual,49.0,2023-12-16,Solapur,East,HDFC Bank,Nashik,West
305722,202980,1184,1036.0,46752,59450,291516.0,81564,46.63,Current,Fixed Deposit,Employee,24.0,2023-10-04,Kolhapur,North,HDFC Bank,Kolhapur,East
305723,205733,1516,2392.0,2824,13446,510682.0,212913,65.71,Current,Mutual Fund,Unknown,56.0,2022-09-02,Nagpur,South,HDFC Bank,Mumbai,West
305724,200241,1829,3907.0,35955,70506,755774.0,22707,9.24,Current,Recurring Deposit,Individual,79.0,2022-11-16,Kolhapur,South,HDFC Bank,Solapur,North
305725,203053,1930,4775.0,10398,27076,148353.0,34415,-6.33,Savings,Mutual Fund,Business,50.0,2024-01-11,Kolhapur,East,HDFC Bank,Solapur,South
305726,200395,1191,3067.0,2003,35636,654064.0,322440,82.02,Current,Mutual Fund,Employee,37.0,2024-12-27,Pune,North,HDFC Bank,Nagpur,North
305727,205322,1591,1984.0,39637,34434,515400.0,117140,63.85,Savings,Fixed Deposit,Individual,76.0,2024-09-15,Nagpur,East,HDFC Bank,Nagpur,South
305728,204315,1215,2578.0,34264,41106,699446.0,482171,15.07,Savings,Mutual Fund,Individual,42.0,2023-04-19,Solapur,West,HDFC Bank,Pune,North
305729,204514,1053,4189.0,41416,77731,829228.0,209502,80.83,Current,Mutual Fund,Employee,40.0,2023-04-30,Nashik,East,HDFC Bank,Solapur,West
305730,203297,1303,4700.0,41286,33351,213633.0,285632,51.95,Business,Fixed Deposit,Individual,21.0,2024-06-30,Pune,North,HDFC Bank,Mumbai,North
305731,205333,1171,4578.0,1222,49880,242767.0,323391,-6.74,Current,Mutual Fund,Business,45.0,2024-01-07,Pune,North,HDFC Bank,Nashik,West
305732,202406,1426,3683.0,14572,58329,313492.0,260416,35.04,Business,Fixed Deposit,Business,32.0,2024-08-14,Pune,South,HDFC Bank,Nagpur,East
305733,208692,1873,4527.0,27580,7948,485189.0,303349,-38.28,Business,Mutual Fund,Business,41.0,2023-10-10,Pune,North,HDFC Bank,Nashik,West
305734,203542,1626,938.0,32249,32974,414168.0,372035,61.34,Savings,Mutual Fund,Individual,42.0,2024-10-26,Pune,East,HDFC Bank,Pune,East
305735,207947,1040,1262.0,38713,50797,560824.0,293054,-25.83,Business,Recurring Deposit,Business,19.0,2023-05-23,Nagpur,East,HDFC Bank,Solapur,East
305736,208978,1521,4965.0,18539,98850,164239.0,240935,76.78,Business,Fixed Deposit,Individual,20.0,2025-02-10,Pune,North,HDFC Bank,Mumbai,North
305737,202261,1088,1396.0,44795,14442,246436.0,57113,5.95,Savings,Recurring Deposit,Individual,46.0,2023-11-28,Kolhapur,North,HDFC Bank,Mumbai,West
305738,202539,1144,224.0,32796,56795,252494.0,434330,2.39,Current,Recurring Deposit,Employee,37.0,2023-01-31,Pune,West,HDFC Bank,Nagpur,East
305739,208413,1002,2180.0,31261,87476,985006.0,71777,55.31,Business,Recurring Deposit,Business,28.0,2023-12-22,Kolhapur,East,HDFC Bank,Nashik,West
305740,201923,1766,4496.0,33795,60418,636985.0,166850,2.12,Current,Recurring Deposit,Individual,76.0,2024-07-25,Mumbai,North,HDFC Bank,Pune,West
305741,206412,1637,177.0,15574,93404,709539.0,458124,77.6,Savings,Fixed Deposit,Unknown,57.0,2024-08-03,Pune,East,HDFC Bank,Nagpur,South
305742,201107,1975,2452.0,9268,58473,172292.0,278198,91.79,Business,Mutual Fund,Business,46.0,2024-04-08,Solapur,East,HDFC Bank,Kolhapur,North
305743,204838,1255,1229.0,38026,26919,851690.0,146308,35.92,Savings,Recurring Deposit,Business,68.0,2022-12-23,Nagpur,North,HDFC Bank,Nagpur,South
305744,206021,1373,2679.0,10105,53455,609020.0,316593,-15.61,Savings,Fixed Deposit,Business,64.0,2023-10-17,Kolhapur,North,HDFC Bank,Mumbai,East
305745,202091,1942,4306.0,34184,2611,958979.0,428492,52.69,Savings,Mutual Fund,Employee,54.0,2024-08-05,Mumbai,South,HDFC Bank,Pune,North
305746,201611,1047,4376.0,7948,77342,655189.0,116716,41.34,Business,Mutual Fund,Unknown,23.0,2024-07-30,Pune,West,HDFC Bank,Solapur,East
305747,205071,1689,2512.0,44235,4704,853712.0,368049,37.12,Savings,Recurring Deposit,Business,61.0,2024-04-10,Nashik,North,HDFC Bank,Pune,West
305748,203948,1825,2025.72,13424,63795,240167.0,128264,15.77,Current,Fixed Deposit,Individual,29.0,2023-04-19,Mumbai,East,HDFC Bank,Nagpur,North
305749,208016,1834,2900.0,17921,86398,207074.0,211679,-41.22,Savings,Recurring Deposit,Business,24.0,2023-07-10,Mumbai,North,HDFC Bank,Solapur,South
305750,200160,1314,4360.0,12264,92839,656661.0,363562,98.79,Business,Mutual Fund,Individual,65.0,2024-09-03,Solapur,South,HDFC Bank,Solapur,East
305751,209592,1023,583.0,15423,33734,141055.0,264179,-9.72,Business,Mutual Fund,Business,79.0,2023-09-06,Mumbai,East,HDFC Bank,Solapur,North
305752,204403,1920,4211.5,21125,35744,597247.0,487328,-13.4,Business,Fixed Deposit,Employee,62.0,2025-03-20,Nagpur,North,HDFC Bank,Kolhapur,North
305753,202386,1748,551.0,15571,18396,548678.0,301665,-0.67,Current,Mutual Fund,Business,51.0,2023-11-29,Kolhapur,East,HDFC Bank,Pune,West
305754,209996,1054,3201.0,12662,27914,967410.0,419776,-46.92,Business,Mutual Fund,Individual,23.0,2022-10-21,Mumbai,South,HDFC Bank,Nagpur,West
305755,200887,1035,1943.0,29378,3693,590919.0,180788,46.09,Current,Fixed Deposit,Employee,58.0,2025-01-08,Solapur,West,HDFC Bank,Mumbai,West
305756,205769,1185,921.0,47172,31296,814269.0,163240,73.41,Savings,Recurring Deposit,Unknown,49.0,2022-09-21,Kolhapur,East,HDFC Bank,Nashik,North
305757,206049,1525,1687.0,48425,4038,478631.0,24036,9.06,Current,Fixed Deposit,Employee,50.0,2023-03-12,Nashik,South,HDFC Bank,Mumbai,East
305758,200939,1774,1293.0,41462,22246,540674.0,22332,30.09,Savings,Fixed Deposit,Business,27.0,2024-02-12,Nagpur,North,HDFC Bank,Solapur,South
305759,203492,1591,3942.0,43594,30405,515400.0,117140,63.85,Savings,Recurring Deposit,Individual,52.0,2025-03-11,Nashik,West,HDFC Bank,Nagpur,South
305760,202151,1930,2498.0,22257,18787,148353.0,34415,-6.33,Savings,Mutual Fund,Unknown,30.0,2022-11-27,Solapur,South,HDFC Bank,Solapur,South
305761,208247,1505,627.0,22657,47061,221265.0,280739,87.05,Business,Fixed Deposit,Business,63.0,2022-08-23,Pune,East,HDFC Bank,Pune,West
305762,209210,1410,1840.0,46473,32554,674319.0,447914,19.85,Current,Recurring Deposit,Employee,59.0,2023-02-17,Kolhapur,East,HDFC Bank,Nashik,North
305763,209522,1229,2218.0,27119,70713,832356.0,101213,21.66,Business,Fixed Deposit,Individual,37.0,2024-05-18,Solapur,South,HDFC Bank,Nashik,West
305764,208687,1957,3781.0,2721,5084,857230.0,320857,-20.42,Business,Fixed Deposit,Employee,40.0,2023-12-03,Nagpur,North,HDFC Bank,Kolhapur,West
305765,201164,1773,3725.0,14376,50783,79803.0,164937,0.5,Current,Recurring Deposit,Individual,18.0,2023-08-28,Nashik,South,HDFC Bank,Solapur,North
305766,204129,1611,2094.0,29927,24888,798653.0,352900,29.91,Savings,Recurring Deposit,Employee,48.0,2024-07-23,Nashik,West,HDFC Bank,Pune,South
305767,205475,1483,391.36,29814,1781,969770.0,160996,52.17,Current,Mutual Fund,Employee,59.0,2024-10-29,Kolhapur,South,HDFC Bank,Nashik,East
305768,208244,1898,1859.0,29867,34551,306002.0,418725,41.58,Business,Recurring Deposit,Employee,34.0,2025-03-07,Solapur,North,HDFC Bank,Nagpur,South
305769,203074,1904,3280.0,16340,90370,518348.5,484979,31.39,Current,Recurring Deposit,Business,19.0,2025-02-16,Mumbai,North,HDFC Bank,Nashik,North
305770,200329,1999,3671.0,16913,47826,575791.0,405261,52.85,Savings,Recurring Deposit,Business,76.0,2022-06-09,Pune,West,HDFC Bank,Pune,East
305771,207786,1541,1412.0,16489,75148,118188.0,75897,-2.57,Business,Mutual Fund,Unknown,37.0,2022-11-25,Nagpur,North,HDFC Bank,Mumbai,West
305772,201669,1214,2494.0,43285,40904,891396.0,466522,24.05,Current,Mutual Fund,Business,55.0,2023-11-15,Nashik,East,HDFC Bank,Nashik,North
305773,208340,1844,3018.0,17744,94244,298637.0,441832,-28.5,Savings,Mutual Fund,Individual,49.0,2024-12-02,Mumbai,South,HDFC Bank,Solapur,West
305774,203577,1702,1866.0,6368,54109,761788.0,130262,3.64,Business,Mutual Fund,Individual,75.0,2022-03-29,Nagpur,West,HDFC Bank,Solapur,South
305775,208324,1814,3169.0,35899,53627,907960.0,37263,66.17,Business,Mutual Fund,Employee,64.0,2022-08-09,Nagpur,North,HDFC Bank,Mumbai,West
305776,202306,1784,1678.0,28312,5888,57991.0,35483,-34.91,Savings,Fixed Deposit,Individual,27.0,2022-11-01,Mumbai,West,HDFC Bank,Nashik,South
305777,201299,1304,2578.0,24972,32921,940363.0,309537,-5.56,Current,Mutual Fund,Individual,48.0,2024-03-22,Nagpur,South,HDFC Bank,Solapur,East
305778,207228,1011,439.0,13097,7713,257505.0,483161,65.12,Savings,Recurring Deposit,Business,20.0,2024-10-08,Solapur,South,HDFC Bank,Nashik,East
305779,207074,1319,4235.0,27392,93580,650191.0,187825,32.93,Business,Recurring Deposit,Business,38.0,2024-01-26,Mumbai,South,HDFC Bank,Pune,East
305780,206290,1587,2587.0,39758,56428,102100.0,80889,36.04,Savings,Recurring Deposit,Individual,27.0,2022-08-04,Pune,South,HDFC Bank,Kolhapur,North
305781,204937,1024,3659.0,44477,24349,453778.0,239635,23.83,Business,Mutual Fund,Individual,25.0,2022-06-28,Pune,West,HDFC Bank,Nagpur,South
305782,200824,1862,3484.0,47933,18672,535073.0,425338,40.16,Savings,Recurring Deposit,Individual,28.0,2023-05-03,Nagpur,West,HDFC Bank,Kolhapur,North
305783,205785,1276,4868.0,15539,62261,243708.0,105360,55.27,Current,Mutual Fund,Business,23.0,2023-02-28,Solapur,West,HDFC Bank,Pune,West
305784,205957,1021,2335.0,4821,8456,718065.0,104070,53.39,Savings,Recurring Deposit,Individual,65.0,2023-10-18,Nashik,East,HDFC Bank,Solapur,North
305785,204591,1328,3244.0,33678,99268,898320.0,279897,-11.11,Business,Fixed Deposit,Individual,40.0,2022-07-23,Kolhapur,West,HDFC Bank,Pune,East
305786,206766,1507,3402.0,23509,75821,767178.0,81892,44.78,Current,Mutual Fund,Individual,34.0,2024-10-22,Solapur,East,HDFC Bank,Solapur,South
305787,204697,1335,133.0,2163,88546,659078.0,137312,40.61,Business,Recurring Deposit,Business,70.0,2022-05-18,Nashik,East,HDFC Bank,Solapur,East
305788,208065,1954,3655.0,31383,24608,518348.5,246251,-1.99,Current,Recurring Deposit,Individual,44.0,2023-11-08,Kolhapur,South,HDFC Bank,Nagpur,West
305789,207728,1437,3759.0,43605,58881,518348.5,33606,-5.87,Business,Recurring Deposit,Business,69.0,2023-12-03,Nashik,South,HDFC Bank,Kolhapur,North
305790,201439,1287,3527.0,34662,81550,710254.0,274736,95.39,Business,Recurring Deposit,Unknown,19.0,2024-10-29,Nagpur,South,HDFC Bank,Nagpur,East
305791,203987,1326,3766.0,38876,59862,134485.0,70906,-19.1,Business,Fixed Deposit,Individual,74.0,2025-01-03,Nashik,South,HDFC Bank,Kolhapur,South
305792,208956,1876,1354.0,34595,44439,880897.0,94120,-23.03,Current,Fixed Deposit,Individual,27.0,2024-06-07,Kolhapur,North,HDFC Bank,Solapur,East
305793,205213,1447,1784.0,7111,16554,690515.0,183554,61.45,Business,Mutual Fund,Business,71.0,2023-06-09,Kolhapur,North,HDFC Bank,Nashik,West
305794,202724,1767,2895.0,44363,36887,472104.0,163547,37.24,Savings,Fixed Deposit,Employee,73.0,2024-10-04,Solapur,North,HDFC Bank,Nagpur,East
305795,207788,1672,337.87,17013,1173,319608.0,325876,7.2,Business,Mutual Fund,Business,49.0,2022-06-18,Nashik,North,HDFC Bank,Pune,South
305796,203987,1326,734.0,29825,93511,134485.0,70906,-19.1,Business,Mutual Fund,Individual,74.0,2022-12-18,Nashik,South,HDFC Bank,Kolhapur,South
305797,200571,1972,1595.0,5315,82867,512997.0,458267,1.02,Current,Fixed Deposit,Business,56.0,2024-12-09,Mumbai,South,HDFC Bank,Kolhapur,West
305798,209808,1442,2291.0,46056,50549,82218.0,361570,90.22,Business,Mutual Fund,Employee,41.0,2024-04-26,Kolhapur,East,HDFC Bank,Kolhapur,South
305799,204649,1330,309.0,22641,50916,218565.0,20520,-22.39,Business,Mutual Fund,Employee,35.0,2024-01-31,Solapur,North,HDFC Bank,Pune,South
305800,201686,1990,3503.0,43198,68843,689635.0,401951,21.11,Business,Fixed Deposit,Individual,40.0,2022-04-06,Nashik,North,HDFC Bank,Kolhapur,East
305801,208616,1327,1374.0,46006,35558,152201.0,149226,57.31,Business,Fixed Deposit,Individual,39.0,2023-01-28,Solapur,West,HDFC Bank,Nashik,North
305802,202632,1605,2389.0,40476,61926,478131.0,453559,-1.56,Business,Recurring Deposit,Individual,75.0,2025-01-04,Pune,North,HDFC Bank,Kolhapur,East
305803,202586,1827,2712.0,43364,9565,164034.0,113263,73.8,Savings,Recurring Deposit,Individual,45.0,2024-06-02,Kolhapur,North,HDFC Bank,Kolhapur,North
305804,209808,1442,3002.0,22127,51938,82218.0,361570,90.22,Savings,Recurring Deposit,Employee,41.0,2023-06-08,Kolhapur,East,HDFC Bank,Kolhapur,South
305805,209960,1499,1299.0,2427,40554,101014.0,232018,-44.13,Current,Fixed Deposit,Individual,49.0,2023-01-17,Nashik,East,HDFC Bank,Kolhapur,South
305806,202221,1460,4488.0,27792,83946,386303.0,369052,55.12,Current,Mutual Fund,Business,33.0,2022-05-12,Pune,North,HDFC Bank,Mumbai,South
305807,201648,1340,1168.0,14162,67172,842459.0,230719,37.71,Savings,Fixed Deposit,Individual,49.0,2024-10-07,Nashik,East,HDFC Bank,Nashik,North
305808,200762,1885,4910.0,38916,30944,518348.5,300637,33.79,Current,Mutual Fund,Employee,66.0,2024-05-22,Mumbai,West,HDFC Bank,Kolhapur,South
305809,204042,1282,4838.0,31526,36279,426304.0,290311,-38.11,Savings,Mutual Fund,Employee,59.0,2024-05-30,Kolhapur,East,HDFC Bank,Mumbai,East
305810,201192,1650,2537.0,15209,42932,440524.0,53651,57.17,Savings,Mutual Fund,Employee,25.0,2025-03-10,Pune,East,HDFC Bank,Nagpur,North
305811,204680,1730,3561.0,20495,69754,734233.0,183733,99.14,Current,Fixed Deposit,Business,20.0,2023-03-15,Kolhapur,East,HDFC Bank,Pune,North
305812,200781,1692,3760.0,29587,96525,812543.0,310393,97.62,Current,Recurring Deposit,Business,53.0,2024-10-31,Nagpur,South,HDFC Bank,Pune,East
